"AtcoCode","TiplocCode","CrsCode","StationName","StationNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"9100HAVENHS","HAVENHS","HVN","Havenhouse Rail Station","","U",552240,359890,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SLADEGN","SLADEGN","SGR","Slade Green Rail Station","","U",552248,176588,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SVNOAKS","SVNOAKS","SEV","Sevenoaks Rail Station","","U",552267,155340,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHRMKT","SHRMKT","SEH","Shoreham (Kent) Rail Station","","U",552587,161510,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BERWICK","BERWICK","BRK","Berwick (Sussex) Rail Station","","U",552603,106774,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GIDEAPK","GIDEAPK","GDP","Gidea Park Rail Station","","U",552940,189310,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BATABAL","BATABAL","BBL","Bat & Ball Rail Station","","U",553100,156800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100OTFORD","OTFORD","OTF","Otford Rail Station","","U",553200,159407,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ELSENHM","ELSENHM","ESM","Elsenham Rail Station","","U",553321,227014,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CBGH","CBGH","COH","Crowborough Rail Station","","U",553472,129725,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EYNSFD","EYNSFD","EYN","Eynsford Rail Station","","U",553565,164934,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EMRSPKH","EMRSPKH","EMP","Emerson Park Rail Station","","U",553965,187865,"2003-11-04T00:00:00","2010-05-14T17:37:23",2,"rev"
"9100ERIDGE","ERIDGE","ERI","Eridge Rail Station","","U",554271,134488,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DARTFD","DARTFD","DFD","Dartford Rail Station","","U",554314,174378,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ELYY","ELYY","ELY","Ely Rail Station","","U",554350,279440,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100LEIGHK","LEIGHK","LIH","Leigh (Kent) Rail Station","","U",554555,146175,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HRLDWOD","HRLDWOD","HRO","Harold Wood Rail Station","","U",554785,190575,"2003-11-04T00:00:00","2010-05-14T17:37:23",2,"rev"
"9100PURFLET","PURFLET","PFL","Purfleet Rail Station","","U",555417,178156,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FRNNGRD","FRNNGRD","FNR","Farningham Road Rail Station","","U",555595,169330,"2003-11-04T00:00:00","2011-03-07T15:29:53",2,"rev"
"9100HLDNBRO","HLDNBRO","HLB","Hildenborough Rail Station","","U",555680,148500,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STANAIR","STANAIR","SSD","Stansted Airport Rail Station","","U",555683,223530,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100UPMNSP6","UPMNSP6","UPM","Upminster Rail Station","","U",556130,186870,"2003-11-04T00:00:00","2010-05-27T19:04:08",2,"rev"
"9100UPMNSTR","UPMNSTR","UPM","Upminster Rail Station","","U",556130,186860,"2003-11-04T00:00:00","2010-05-27T19:04:08",2,"rev"
"9100SKEGNES","SKEGNES","SKG","Skegness Rail Station","","U",556230,363215,"2003-11-04T00:00:00","2011-05-23T18:36:02",5,"rev"
"9100KEMSING","KEMSING","KMS","Kemsing Rail Station","","U",556784,157738,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STCR","STCR","SCG","Stone Crossing Rail Station","","U",557394,174913,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LTLPORT","LTLPORT","LTP","Littleport Rail Station","","U",557480,287460,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100POLGATE","POLGATE","PLG","Polegate Rail Station","","U",558238,104813,"2005-04-21T00:00:00","2010-07-26T14:32:11",4,"rev"
"9100TUNWELL","TUNWELL","TBW","Tunbridge Wells Rail Station","","U",558428,139207,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100GNHT","GNHT","GNH","Greenhithe for Bluewater Rail Station","","",558545,174842,"2005-04-21T00:00:00","2011-03-07T15:29:53",3,"rev"
"9100TONBDG","TONBDG","TON","Tonbridge Rail Station","","U",558789,146027,"2005-04-21T00:00:00","2010-01-11T14:51:37",2,"rev"
"9100CHADHDD","CHADHDD","CFH","Chafford Hundred Rail Station","","U",558920,178770,"2005-04-21T00:00:00","2010-06-04T14:10:48",2,"rev"
"9100OCKENDN","OCKENDN","OCK","Ockendon Rail Station","","U",559003,182828,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100BRTWOOD","BRTWOOD","BRE","Brentwood Rail Station","","U",559315,193035,"2005-04-21T00:00:00","2010-10-06T16:45:11",3,"rev"
"9100HBROOMS","HBROOMS","HIB","High Brooms Rail Station","","U",559378,141370,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LGFD","LGFD","LGF","Longfield Rail Station","","U",560129,168857,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DOWNHAM","DOWNHAM","DOW","Downham Market Rail Station","","U",560300,303330,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SWNSCMB","SWNSCMB","SWM","Swanscombe Rail Station","","U",560582,174761,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HMPDNPK","HMPDNPK","HMD","Hampden Park (Sussex) Rail Station","","U",560733,102125,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FRANT","FRANT","FRT","Frant Rail Station","","U",560739,136362,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BORWGAW","BORWGAW","BRG","Borough Green & Wrotham Rail Station","","U",560898,157424,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EBOURNE","EBOURNE","EBN","Eastbourne Rail Station","","U",560959,99124,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WATLGTN","WATLGTN","WTG","Watlington Rail Station","","U",561240,311050,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GRAYS","GRAYS","GRY","Grays Rail Station","","U",561340,177810,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHENFLD","SHENFLD","SNF","Shenfield Rail Station","","U",561349,195022,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EBSFDOM","EBSFDOM","EBD","Ebbsfleet International Rail Station","","U",561394,174108,"2009-03-30T16:31:47","2009-03-30T16:31:47",0,"new"
"9100NRTHFLT","NRTHFLT","NFL","Northfleet Rail Station","","U",561621,174435,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DULNGHM","DULNGHM","DUL","Dullingham Rail Station","","U",561832,258575,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100WADHRST","WADHRST","WAD","Wadhurst Rail Station","","U",562150,133004,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KLYNN","KLYNN","KLN","Kings Lynn Rail Station","","U",562301,320076,"2003-11-04T00:00:00","2011-03-11T15:36:52",5,"rev"
"9100WHORNDN","WHORNDN","WHR","West Horndon Rail Station","","U",562320,188048,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100TLBYTWN","TLBYTWN","TIL","Tilbury Town Rail Station","","U",563626,176337,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PVNSYAW","PVNSYAW","PEV","Pevensey & Westham Rail Station","","U",563868,104381,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MEOPHAM","MEOPHAM","MEP","Meopham Rail Station","","U",564100,167900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SPHL","SPHL","SPP","Shippea Hill Rail Station","","U",564174,284098,"2005-04-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100NWMKET","NWMKET","NMK","Newmarket Rail Station","","U",564400,262700,"2003-11-04T00:00:00","2007-02-13T17:06:21",4,"rev"
"9100GRVSEND","GRVSEND","GRV","Gravesend Rail Station","","U",564577,174029,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100INGTSTN","INGTSTN","INT","Ingatestone Rail Station","","U",564982,199165,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PVNSYBY","PVNSYBY","PEB","Pevensey Bay Rail Station","","U",565137,104606,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100SOLEST","SOLEST","SOR","Sole Street Rail Station","","U",565583,167583,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SNGT","SNGT","SOG","Stonegate Rail Station","","U",565892,127169,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PKWD","PKWD","PDW","Paddock Wood Rail Station","","U",567079,145272,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BILERCY","BILERCY","BIC","Billericay Rail Station","","U",567500,195000,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100ETILBRY","ETILBRY","ETL","East Tilbury Rail Station","","U",567634,178969,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BLTRNAB","BLTRNAB","BEG","Beltring Rail Station","","U",568000,147800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LAINDON","LAINDON","LAI","Laindon Rail Station","","U",568118,188190,"2005-04-21T00:00:00","2009-07-30T13:55:09",2,"rev"
"9100SLEHOPE","SLEHOPE","SFO","Stanford-le-Hope Rail Station","","U",568227,182276,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NRMNSBY","NRMNSBY","NSB","Normans Bay Rail Station","","U",568385,105672,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100YALDING","YALDING","YAL","Yalding Rail Station","","U",568526,150241,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WMALING","WMALING","WMA","West Malling Rail Station","","U",568739,157543,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WTRNGBY","WTRNGBY","WTR","Wateringbury Rail Station","","U",569160,152850,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KENNETT","KENNETT","KNE","Kennett Rail Station","","U",570002,267267,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100EMALING","EMALING","EML","East Malling Rail Station","","U",570200,156900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HALG","HALG","HAI","Halling Rail Station","","U",570347,164326,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BASILDN","BASILDN","BSO","Basildon Rail Station","","U",570368,188330,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100CHLMSFD","CHLMSFD","CHM","Chelmsford Rail Station","","U",570552,207068,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SNODLND","SNODLND","SDA","Snodland Rail Station","","U",570660,161860,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CODNBCH","CODNBCH","COB","Cooden Beach Rail Station","","U",570992,106566,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NWHYTHE","NWHYTHE","NHE","New Hythe Rail Station","","U",571190,159960,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ETCHNGM","ETCHNGM","ETC","Etchingham Rail Station","","U",571431,126301,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CXTN","CXTN","CUX","Cuxton Rail Station","","U",571435,166750,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HIGM","HIGM","HGM","Higham Rail Station","","U",571556,172613,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100AYLESFD","AYLESFD","AYL","Aylesford Rail Station","","U",572017,158687,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LAKNHTH","LAKNHTH","LAK","Lakenheath Rail Station","","U",572390,286293,"2003-11-04T00:00:00","2008-11-24T16:36:43",2,"rev"
"9100BARMING","BARMING","BMG","Barming Rail Station","","U",572970,156891,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CTNG","CTNG","CLL","Collington Rail Station","","U",573153,107296,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100RBRTSBD","RBRTSBD","RBR","Robertsbridge Rail Station","","U",573380,123515,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EFARLGH","EFARLGH","EFL","East Farleigh Rail Station","","U",573484,153607,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PITSEA","PITSEA","PSE","Pitsea Rail Station","","U",573828,187585,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100STROOD","STROOD","SOO","Strood Rail Station","","U",574027,169356,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MARDEN","MARDEN","MRN","Marden Rail Station","","U",574375,144725,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BEXHILL","BEXHILL","BEX","Bexhill Rail Station","","U",574495,107536,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100WIKFORD","WIKFORD","WIC","Wickford Rail Station","","U",574512,193694,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RCHT","RCHT","RTR","Rochester Rail Station","","U",574771,168157,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MSTONEB","MSTONEB","MDB","Maidstone Barracks Rail Station","","U",575440,156115,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BATTLE","BATTLE","BAT","Battle Rail Station","","U",575470,115569,"2005-04-21T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100CHATHAM","CHATHAM","CTM","Chatham Rail Station","","U",575547,167608,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MSTONEW","MSTONEW","MDW","Maidstone West Rail Station","","U",575592,155374,"2005-04-21T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100MSTONEE","MSTONEE","MDE","Maidstone East Rail Station","","U",575949,156206,"2005-04-21T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100CRWHRST","CRWHRST","CWU","Crowhurst Rail Station","","U",576028,112879,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100BRAINTR","BRAINTR","BTR","Braintree Rail Station","","U",576093,222736,"2003-11-04T00:00:00","2006-11-24T15:29:01",3,"rev"
"9100BRAINFP","BRAINFP","BTP","Braintree Freeport Rail Station","","U",576925,222100,"2005-04-21T00:00:00","2010-10-06T16:45:11",2,"rev"
"9100GLNGHMK","GLNGHMK","GLM","Gillingham (Kent) Rail Station","","U",577520,168365,"2003-11-04T00:00:00","2010-12-20T15:37:54",2,"rev"
"9100CRESING","CRESING","CES","Cressing Rail Station","","U",577648,220224,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BTLSBDG","BTLSBDG","BLB","Battlesbridge Rail Station","","U",577665,194895,"2003-11-04T00:00:00","2010-10-06T16:45:11",2,"rev"
"9100BENFLET","BENFLET","BEF","Benfleet Rail Station","","U",577733,185893,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SPHS","SPHS","SPU","Staplehurst Rail Station","","U",578392,144450,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BNDON","BNDON","BND","Brandon Rail Station","","U",578447,287245,"2003-11-04T00:00:00","2006-11-24T15:29:01",3,"rev"
"9100WSLE","WSLE","WLD","West St Leonards Rail Station","","U",578878,109033,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HFLPEVL","HFLPEVL","HAP","Hatfield Peverel Rail Station","","U",578910,212200,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WNOTLEY","WNOTLEY","WNY","White Notley Rail Station","","U",578934,218775,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BSTD","BSTD","BSD","Bearsted Rail Station","","U",579882,156119,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RAYLEGH","RAYLEGH","RLG","Rayleigh Rail Station","","U",580207,191029,"2005-04-21T00:00:00","2008-10-20T16:41:25",2,"rev"
"9100STLNRWS","STLNRWS","SLQ","St Leonards Warrior Square Rail Station","","U",580300,109365,"2005-04-21T00:00:00","2010-12-20T15:37:54",4,"rev"
"9100WDHAMFR","WDHAMFR","SOF","South Woodham Ferrers Rail Station","","U",580420,197735,"2005-04-21T00:00:00","2010-10-06T16:45:11",3,"rev"
"9100HASTING","HASTING","HGS","Hastings Rail Station","","U",581450,109650,"2003-11-04T00:00:00","2010-12-20T15:37:54",5,"rev"
"9100RAINHMK","RAINHMK","RAI","Rainham (Kent) Rail Station","","U",581878,166263,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WITHAME","WITHAME","WTM","Witham (Essex) Rail Station","","U",582047,215219,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100OREE","OREE","ORE","Ore Rail Station","","U",582458,110693,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LHONSEA","LHONSEA","LES","Leigh-on-Sea Rail Station","","U",583200,185790,"2003-11-04T00:00:00","2010-10-06T16:45:11",5,"rev"
"9100HBRN","HBRN","HBN","Hollingbourne Rail Station","","U",583430,155060,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DOLEHAM","DOLEHAM","DLH","Doleham Rail Station","","U",583550,116480,"2003-11-04T00:00:00","2010-12-20T15:37:54",2,"rev"
"9100HEADCRN","HEADCRN","HCN","Headcorn Rail Station","","U",583800,144000,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100THOK","THOK","TOK","Three Oaks Rail Station","","U",583835,114545,"2005-04-21T00:00:00","2010-12-20T15:37:54",2,"rev"
"9100HOCKLEY","HOCKLEY","HOC","Hockley Rail Station","","U",584237,192762,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BSTEDMS","BSTEDMS","BSE","Bury St Edmunds Rail Station","","U",585300,265200,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100CHLKWEL","CHLKWEL","CHW","Chalkwell Rail Station","","U",585303,185582,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100FAMBDGE","FAMBDGE","NFA","North Fambridge Rail Station","","U",585622,197826,"2005-04-21T00:00:00","2007-07-12T10:50:00",2,"rev"
"9100NEWNGTN","NEWNGTN","NGT","Newington Rail Station","","U",585914,164965,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KELVEDN","KELVEDN","KEL","Kelvedon Rail Station","","U",586264,219241,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HRSM","HRSM","HRM","Harrietsham Rail Station","","U",586620,152910,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WCLIFF","WCLIFF","WCF","Westcliff-on-Sea Rail Station","","U",586756,185481,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100THETFD","THETFD","TTF","Thetford Rail Station","","U",586770,283670,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100ROCHFD","ROCHFD","RFD","Rochford Rail Station","","U",587325,190445,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STHEAIR","STHEAIR","SIA","Southend Airport Rail Station","","U",587569,189000,"2011-02-22T16:19:31","2011-04-21T19:06:28",1,"rev"
"9100SUDBURY","SUDBURY","SUY","Sudbury (Suffolk) Rail Station","","U",587723,241073,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PRITLWL","PRITLWL","PRL","Prittlewell Rail Station","","U",588033,187015,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STHVIC","STHVIC","SOV","Southend Victoria Rail Station","","U",588128,185997,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STHCENT","STHCENT","SOC","Southend Central Rail Station","","U",588162,185503,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LENHAM","LENHAM","LEN","Lenham Rail Station","","U",589130,151850,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STHNDE","STHNDE","SOE","Southend East Rail Station","","U",589547,185767,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CHPWKSC","CHPWKSC","CWC","Chappel & Wakes Colne Rail Station","","U",589770,228860,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WINCHLS","WINCHLS","WSE","Winchelsea Rail Station","","U",589974,118401,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BURES","BURES","BUE","Bures Rail Station","","U",590310,233920,"2003-11-04T00:00:00","2010-10-06T16:45:11",2,"rev"
"9100ALTHORN","ALTHORN","ALN","Althorne Rail Station","","U",590524,197929,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KMSLY","KMSLY","KML","Kemsley Rail Station","","U",590526,166148,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STNGBRN","STNGBRN","SIT","Sittingbourne Rail Station","","U",590564,163871,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SWALE","SWALE","SWL","Swale Rail Station","","U",591234,169158,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100QUENBRO","QUENBRO","QBR","Queenborough Rail Station","","U",591300,172100,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100THOPBAY","THOPBAY","TPB","Thorpe Bay Rail Station","","U",591627,185689,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MRKSTEY","MRKSTEY","MKT","Marks Tey Rail Station","","U",591668,223925,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHRNSOS","SHRNSOS","SSS","Sheerness-on-Sea Rail Station","","U",591810,174950,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100THUSTON","THUSTON","TRS","Thurston Rail Station","","U",591823,265030,"2003-11-04T00:00:00","2008-11-24T16:36:59",2,"rev"
"9100RYEE","RYEE","RYE","Rye Rail Station","","U",591895,120543,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PLUCKLY","PLUCKLY","PLC","Pluckley Rail Station","","U",592221,143279,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHBRYNS","SHBRYNS","SRY","Shoeburyness Rail Station","","U",593986,185044,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRNMONC","BRNMONC","BUU","Burnham-on-Crouch Rail Station","","U",594842,196511,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CRNG","CRNG","CHG","Charing (Kent) Rail Station","","U",595005,149132,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100TEYNHAM","TEYNHAM","TEY","Teynham Rail Station","","U",595666,163108,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SMINSTR","SMINSTR","SMN","Southminster Rail Station","","U",596190,199566,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100APDR","APDR","APD","Appledore (Kent) Rail Station","","U",597566,129760,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HRLNGRD","HRLNGRD","HRD","Harling Road Rail Station","","U",597770,287950,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ELMSWEL","ELMSWEL","ESW","Elmswell Rail Station","","U",598970,263980,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
