mmsi,shipname,callsign,flag,imo,first_timestamp,last_timestamp
529101000,HUA JIAN 1,T3MD,KIR,7908732,2012-05-27T01:07:53Z,2018-06-25T04:08:43Z
530149576,HUA JIAN 1,T3MD,KIR,7908732,2012-01-01T12:02:43Z,2012-05-10T10:59:49Z
529268000,HUA JIAN 109,T3UC,KIR,7929762,2012-04-11T05:31:10Z,2018-06-11T23:33:52Z
529354000,HUA JIAN 107,T3XR,KIR,8421298,2012-01-03T12:04:32Z,2018-02-26T23:55:23Z
529608000,PING DA 7,T3HF2,KIR,9441960,2013-05-01T06:48:16Z,2014-03-26T01:10:25Z
529781000,ZHONGXIANG,T3QL2,KIR,8814299,2014-10-23T22:07:50Z,2016-06-30T15:25:33Z
341049000,FRIO ARKHANGELSK,V4KI2,KNA,8860444,2012-01-30T11:02:20Z,2017-12-27T21:08:30Z
341104000,FRIO VLADIVOSTOK,V4XE2,KNA,9175274,2014-01-03T16:22:11Z,2015-04-22T12:25:41Z
341759000,FRIO PETROPAVLOVSK,V4RV2,KNA,9076258,2013-03-11T14:04:02Z,2017-11-07T15:54:51Z
341092000,AQUAMARINE,V4DO,KNA,7719595,2012-01-03T13:00:56Z,2014-01-27T12:19:26Z
341891000,HARENGUS,V4WE2,KNA,8920983,2013-10-25T08:30:41Z,2016-11-16T08:46:11Z
341889000,NOVA CALEDONIA,V4WD2,KNA,8518807,2013-11-05T06:25:17Z,2018-06-30T21:11:38Z
341307000,NOVIY SVET,V4OQ2,KNA,8509557,2012-09-16T14:25:25Z,2017-03-27T13:26:08Z
341307003,NOVIY SVET,V4OQ2,KNA,8509557,2015-07-31T10:40:37Z,2015-11-03T04:59:21Z
341307004,NOVIY SVET,V4OQ2,KNA,8509557,2015-11-13T07:56:43Z,2015-11-16T05:02:35Z
341307007,NOVIY SVET,V4OQ2,KNA,8509557,2015-06-08T16:58:29Z,2015-11-12T06:38:49Z
341091000,SUNNY LINA,V4JU2,KNA,7826142,2012-01-28T00:02:39Z,2017-10-19T01:36:00Z
341464000,ATLANTICREEFER,V4KJ3,KNA,8817186,2016-01-13T06:35:38Z,2017-12-18T02:14:37Z
314099000,ATLANTICLADY,V4JY2,KNA,8500630,2016-08-05T11:32:06Z,2016-08-08T07:01:33Z
341099000,ATLANTIC LADY,V4JY2,KNA,8500630,2012-01-15T20:26:37Z,2018-03-22T09:49:07Z
341838000,RANGIROA,V4ET3,KNA,8210259,2014-11-26T12:47:21Z,2018-03-07T12:02:03Z
341384000,REINA,V4TY2,KNA,8202226,2013-06-10T10:49:24Z,2017-05-04T17:00:04Z
341353000,SPRING BAY,V4ZK2,KNA,8604606,2014-04-15T21:19:53Z,2016-09-10T10:10:52Z
341009000,FRIO MURMANSK,V4KD2,KNA,8845717,2012-01-24T06:40:22Z,2018-06-30T23:44:42Z
341244000,NOVAYA ZEMLYA,V4TT2,KNA,8514796,2013-06-09T09:36:11Z,2018-02-23T07:03:18Z
341095000,SUNNY LISA,V4JW2,KNA,7359278,2012-02-14T21:45:30Z,2018-06-30T23:31:40Z
341443000,HAI FENG 898,V4UF2,KNA,8420751,2013-06-28T11:11:09Z,2018-06-12T11:07:04Z
341537000,BEAM,V4BH3,KNA,8408258,2014-09-12T07:10:56Z,2018-05-30T14:04:03Z
441723000,SAEHAN STELLAR,DSML2,KOR,9016698,2012-01-03T16:44:31Z,2016-06-01T01:21:26Z
440116610,KWANGMYUNG111,DSF100,KOR,8420957,2012-10-02T19:59:51Z,2018-06-30T02:55:18Z
440906000,TAELIM JASMINE,DSPF5,KOR,8708191,2012-08-22T23:30:42Z,2018-06-30T16:05:55Z
441923000,SEIN STAR,DSRN5,KOR,8319029,2013-05-10T06:34:32Z,2018-06-19T22:22:46Z
440241000,SEIN VENUS,D7NH,KOR,9003146,2014-04-28T05:00:43Z,2017-08-01T03:39:26Z
440220000,ORION NO.1,D7NA,KOR,8520496,2014-03-28T01:45:47Z,2017-03-15T05:13:56Z
440014000,LAKE NOVA,D7AL,KOR,9009669,2015-07-29T06:13:48Z,2018-06-30T23:52:39Z
441949000,GREEN CAPE,DSMA5,KOR,8800224,2015-11-03T08:37:03Z,2018-06-30T23:14:23Z
440217000,BADARO,D7MZ,KOR,9163439,2014-03-26T00:55:08Z,2018-06-30T23:12:04Z
440102000,TORAH,DSRO9,KOR,8815023,2013-09-03T13:10:15Z,2017-12-05T02:19:59Z
440214000,SEIN QUEEN,D7MY,KOR,8807430,2014-04-02T03:42:11Z,2018-06-30T21:00:37Z
440057000,KHOROL,D7MH,KOR,8904068,2013-10-30T02:26:04Z,2015-01-17T12:53:17Z
440057000,OCEAN JIN,D7MH,KOR,8904068,2015-02-07T02:19:08Z,2018-04-11T03:59:10Z
440222000,LAKE CASTLE,D7NB,KOR,9004657,2014-04-16T17:07:33Z,2018-06-30T23:58:09Z
440686000,DHARA,D7WB,KOR,8904941,2017-01-04T00:28:50Z,2018-06-30T23:49:11Z
440046000,SEIWA,DSMA2,KOR,9021277,2015-08-19T08:09:17Z,2018-06-30T20:48:10Z
440170000,OCEAN CHO,D7BO,KOR,8906808,2015-07-04T06:34:04Z,2018-06-30T22:41:24Z
440257000,FRIO ANTARCTIC,D7NU,KOR,8807466,2014-09-03T16:06:26Z,2016-01-12T04:19:03Z
441834000,IRIS,DSRH3,KOR,8513039,2012-02-11T11:09:28Z,2015-09-15T01:10:33Z
441725000,SEIN OCEAN,DSMN2,KOR,8312461,2012-01-04T10:02:19Z,2016-04-03T05:45:39Z
440097000,SEIN SKY,DSRO7,KOR,8813623,2013-08-19T23:08:30Z,2018-06-25T22:27:08Z
440101000,MONONOK,DSRO8,KOR,8911607,2013-08-28T06:11:44Z,2018-06-30T23:39:14Z
440113000,PHAROSTAR,D7MK,KOR,9087910,2013-12-23T13:14:59Z,2018-06-30T23:54:33Z
440116000,SALTLAKE,D7MG,KOR,8603121,2013-11-21T06:08:08Z,2018-06-30T23:29:00Z
440196000,LAKE SUCCESS,D7MQ,KOR,8702630,2014-03-26T04:48:21Z,2018-06-27T08:15:16Z
440237000,OCEANUS,D7NG,KOR,9194919,2014-05-02T13:09:21Z,2018-06-22T22:04:37Z
440283000,SEIYU,D8DK,KOR,9172909,2015-01-28T05:42:52Z,2018-06-30T23:53:23Z
440523000,LAKE GLORY,DSOC6,KOR,8204597,2012-01-21T06:20:19Z,2018-06-30T23:55:09Z
440571000,SEIHO,D7XP,KOR,8909680,2017-07-11T04:13:54Z,2018-06-30T23:14:51Z
440664000,SL BOGO,DSOZ2,KOR,8815009,2012-01-01T00:02:19Z,2018-06-30T23:21:12Z
441032000,SEA MANSION,DSOP5,KOR,8808161,2012-01-23T23:44:34Z,2015-09-03T04:55:12Z
441032000,SEI SHIN,DSOP5,KOR,8808161,2015-09-03T05:13:09Z,2018-06-29T08:59:47Z
441034000,SUN FLOWER 7,DSPI5,KOR,8513871,2012-01-01T08:52:17Z,2018-06-30T23:59:35Z
441034047,SUN FLOWER 7,DSPI5,KOR,8513871,2014-05-24T02:36:25Z,2014-06-05T12:20:06Z
441240000,SL ARCHI,DSOR5,KOR,8712398,2012-01-02T15:53:38Z,2018-06-30T23:08:03Z
441377000,CHERRY STAR,DSNK2,KOR,9015840,2012-01-04T11:55:46Z,2018-06-18T01:59:41Z
441418000,SEIBU,D7HD,KOR,9684067,2016-12-14T05:16:12Z,2018-06-30T23:54:11Z
441690000,SOHOH,DSQS6,KOR,9209245,2012-01-03T16:51:49Z,2018-06-30T22:09:19Z
441720000,LAKE WIN,DSQW2,KOR,9020780,2012-01-01T01:21:23Z,2018-06-30T20:26:29Z
441723000,SEIN FRONTIER,D7AX,KOR,9051789,2016-06-01T01:28:14Z,2018-06-30T23:44:17Z
441759000,SEIN SUN,DSQY9,KOR,8415859,2012-01-08T09:11:38Z,2018-06-30T23:14:26Z
441822000,KATAH,DSRG3,KOR,9105360,2012-01-01T08:56:32Z,2018-06-30T23:48:55Z
636015529,IERAX,D5BH5,LBR,NA,2018-04-01T03:13:30Z,2018-04-01T13:57:03Z
636014564,IBERIANREEFER,A8UV5,LBR,8819287,2012-01-03T10:16:19Z,2013-09-21T15:20:10Z
3530564,BAYPHOENIX,A8OE5,LBR,9047271,2018-06-25T02:30:55Z,2018-06-30T12:57:31Z
8442807,BAY PHOENIX,A8OE5,LBR,9047271,2013-06-09T18:35:45Z,2013-07-04T20:31:55Z
636015543,BAY PHOENIX,A8OE5,LBR,9047271,2012-03-01T14:58:49Z,2014-11-06T12:59:31Z
636018500,BAY PHOENIX,A8OE5,LBR,9047271,2018-02-18T06:26:20Z,2018-06-25T02:16:51Z
636092423,BAY PHOENIX,A8OE5,LBR,9047271,2014-11-06T13:05:34Z,2018-02-16T17:56:32Z
636092399,POLARSTREAM,D5BR6,LBR,9189885,2012-03-01T10:09:26Z,2018-06-30T23:56:01Z
352786000,SIERRAMEDOC,3FRE3,LBR,9076246,2012-02-21T10:00:27Z,2012-06-08T16:08:09Z
636011904,CAPE BLOSSOM,A8CC2,LBR,9035072,2012-01-07T15:50:11Z,2013-01-16T12:17:45Z
636017251,SIERRA LAUREL,D5JZ8,LBR,9163403,2015-10-26T14:22:44Z,2018-03-29T08:08:15Z
636014563,ITALIANREEFER,A8UV4,LBR,8920983,2012-01-01T00:04:20Z,2013-10-25T07:32:39Z
636017004,SIERRA QUEEN,D5IV7,LBR,9127928,2015-06-05T12:51:15Z,2018-06-30T23:46:26Z
636016700,GREEN GLACIER,D5HI8,LBR,9004401,2014-10-17T14:52:04Z,2018-06-30T21:09:21Z
636016998,GREEN CONCORDIA,D5IV3,LBR,9011038,2015-05-13T12:58:25Z,2018-06-30T23:57:37Z
636091097,PRINCE OF TIDES,A8JI4,LBR,9061198,2012-01-01T10:58:02Z,2017-01-25T00:39:31Z
636014471,TAGANROGSKIY ZALIV,A8UC4,LBR,9016973,2012-01-03T12:37:41Z,2016-10-29T22:48:22Z
636015529,PRINCE OF SOUNDS,A8OE6,LBR,9053957,2012-03-27T18:09:35Z,2016-11-07T12:29:06Z
636091464,PRINCE OF SOUNDS,A8OE6,LBR,9053957,2012-01-01T09:24:40Z,2014-06-15T13:40:42Z
636015528,PRINCEOFSTREAM,A8OE7,LBR,9073268,2012-02-15T21:53:42Z,2016-11-12T06:56:30Z
636091465,PRINCEOFSTREAM,A8OE7,LBR,9073268,2012-01-01T02:50:59Z,2012-02-10T02:25:24Z
636009737,FRIO IONIAN,ELPE2,LBR,9014793,2012-01-11T20:15:49Z,2016-09-16T12:59:51Z
636017010,NOVA STELLA,D5IW5,LBR,8517358,2015-05-21T03:21:57Z,2017-01-09T08:20:37Z
636016916,GREEN TOLEDO,D5IJ6,LBR,9015785,2015-03-18T07:35:56Z,2018-06-30T21:40:30Z
636018009,REINA,D5NT7,LBR,8202226,2017-05-04T17:03:45Z,2018-06-30T17:31:19Z
636017561,ZHONG ZHOU 1,D5LO2,LBR,9044358,2016-12-08T01:12:58Z,2018-06-29T19:11:21Z
636017752,WEI SHUN,D5MO2,LBR,8312655,2016-11-11T01:16:55Z,2018-06-30T19:51:41Z
636013523,MARINEPHOENIX,A8NM7,LBR,9072824,2012-01-14T04:06:46Z,2015-01-29T16:55:19Z
636012747,CHILESTAR,A8HP4,LBR,9017276,2012-01-07T06:14:38Z,2015-01-31T23:19:32Z
636091652,HIMALAYABAY,A8OL7,LBR,8908193,2012-01-05T04:59:39Z,2014-12-02T15:49:15Z
636012261,FRIO OLYMPIC,A8EJ6,LBR,8801802,2012-01-01T09:20:58Z,2017-01-05T06:50:37Z
636017709,WEI LI,D5MI8,LBR,7726706,2016-09-30T02:19:23Z,2017-12-15T18:26:27Z
636017396,TAIHO MARU,D5KS2,LBR,9459591,2016-02-08T01:04:09Z,2018-06-30T23:59:50Z
636013976,DAMACOFRANCIA,A8QO5,LBR,8813623,2012-01-05T10:50:10Z,2013-08-19T06:13:22Z
636011004,CAPE BELLE,ELWE4,LBR,9051789,2012-01-02T22:32:44Z,2016-06-01T01:10:14Z
529781000,ZHONG XIANG,D5LN5,LBR,8814299,2016-05-11T15:39:20Z,2016-06-30T15:25:33Z
636017556,ZHONG XIANG,D5LN5,LBR,8814299,2016-06-30T15:30:01Z,2018-05-17T11:29:38Z
636017162,GENTA MARU,D5JO9,LBR,9620384,2015-10-27T06:03:36Z,2018-06-30T23:09:24Z
636017468,TENHO MARU,D5LC4,LBR,9128764,2016-04-11T05:01:13Z,2018-06-30T21:26:52Z
636017161,MEITA MARU,D5JO8,LBR,9071583,2015-09-16T02:56:33Z,2018-06-30T23:17:12Z
636017275,VICTORIA II,D5KD3,LBR,9140097,2015-12-26T17:24:10Z,2018-06-30T22:07:43Z
636017301,FUTAGAMI,D5KG4,LBR,9105293,2016-02-04T01:46:04Z,2018-06-30T23:54:13Z
636017359,SHOTA MARU,D5KN7,LBR,9194892,2016-06-14T00:31:32Z,2018-06-30T23:55:15Z
636017108,CHIKUMA,D5JI4,LBR,9666493,2015-09-24T11:21:34Z,2018-06-29T13:22:59Z
636010125,ELBRUS,ELRD7,LBR,8916229,2012-01-01T02:22:56Z,2018-06-30T23:55:41Z
636013146,ACONCAGUA BAY,A8KY9,LBR,9019652,2012-01-02T15:41:17Z,2018-06-30T23:59:38Z
636013148,EVEREST BAY,A8KZ3,LBR,8911073,2012-01-09T22:11:27Z,2018-06-27T23:04:47Z
636013153,WHITNEY BAY,A8KZ8,LBR,8911085,2012-02-04T20:37:09Z,2018-06-30T23:50:31Z
636013649,HUMBOLDT BAY,A8OL4,LBR,8907888,2012-01-02T20:07:28Z,2018-06-30T22:15:12Z
636013651,FUJI BAY,A8OL6,LBR,8920141,2012-01-07T07:14:53Z,2018-06-30T20:17:40Z
636015541,WATER PHOENIX,A8OE3,LBR,9045168,2012-02-29T16:48:06Z,2012-08-15T00:07:16Z
636018501,WATER PHOENIX,A8OE3,LBR,9045168,2018-01-23T08:09:11Z,2018-06-23T02:47:53Z
636091461,WATER PHOENIX,A8OE3,LBR,9045168,2012-01-01T09:23:38Z,2012-02-20T06:08:22Z
636092422,WATER PHOENIX,A8OE3,LBR,9045168,2012-08-15T08:48:20Z,2018-01-23T07:58:57Z
636015542,LAGOON PHOENIX,A8OE4,LBR,9047245,2012-02-25T06:02:03Z,2012-12-24T02:31:00Z
636018499,LAGOON PHOENIX,A8OE4,LBR,9047245,2018-02-21T20:29:20Z,2018-06-30T13:09:38Z
636092421,LAGOON PHOENIX,A8OE4,LBR,9047245,2012-12-24T07:03:58Z,2018-02-21T19:53:59Z
636018031,BAO REEFER,A8JI3,LBR,9066485,2017-05-24T14:59:47Z,2018-05-28T11:09:18Z
636091096,PRINCE OF WAVES,A8JI3,LBR,9066485,2012-01-07T22:54:14Z,2017-05-24T04:36:38Z
636018457,PRINCE OF SEAS,A8JI5,LBR,9014444,2017-12-27T11:07:37Z,2018-06-30T23:16:31Z
636091098,PRINCE OF SEAS,A8JI5,LBR,9014444,2012-01-12T09:40:51Z,2017-12-27T10:41:07Z
277099000,ARGO,LYKM,LTU,8506737,2012-10-25T09:32:56Z,2012-10-25T12:49:18Z
277247000,MARSAS,LYOT,LTU,8818893,2012-01-02T22:38:00Z,2012-05-23T09:31:12Z
277254000,LYRA,LYOY,LTU,9009695,2012-01-01T04:30:14Z,2012-08-28T16:53:08Z
277312000,ANDROMEDA,LYRJ,LTU,8806242,2012-01-06T04:43:29Z,2018-06-30T23:42:27Z
277327000,LIBRA,LYRT,LTU,9009683,2012-01-01T04:37:26Z,2018-06-30T23:42:11Z
277348000,CAPELLA,LYSG,LTU,9047257,2012-01-01T00:07:22Z,2018-06-30T23:24:07Z
277380000,CAPELLA,LYSG,LTU,9047257,2014-10-08T03:17:01Z,2017-12-08T15:22:25Z
277397000,CASSIOPEA,LYTA,LTU,9047269,2012-01-01T00:08:13Z,2018-06-30T23:52:19Z
214182223,AQUAMARINE,ERVW,MDA,7719595,2014-01-27T12:46:17Z,2016-09-02T12:08:22Z
214182402,SHINGLE,ERXB,MDA,8036079,2014-06-06T17:02:33Z,2014-06-27T12:57:43Z
515270000,SHINGLE,ERXB,MDA,8036079,2014-06-04T08:40:06Z,2014-06-06T17:43:23Z
455266000,BAROASAA,8QDY,MDV,8304323,2012-01-29T07:58:46Z,2016-07-11T05:49:58Z
455302000,VILADHAURU,8QFP,MDV,8211045,2012-01-03T16:46:23Z,2016-10-20T14:05:51Z
538002995,KHANA,V7NP7,MHL,8810645,2012-01-03T16:43:15Z,2013-07-19T02:51:16Z
538002996,POHAH1,V7NP8,MHL,8714944,2012-01-01T01:42:24Z,2013-08-15T01:11:25Z
538002997,MONONOK,V7NP9,MHL,8911607,2012-01-02T12:57:52Z,2013-08-28T04:52:51Z
538002899,PHAROSTAR,V7MT7,MHL,9087910,2012-01-01T01:35:06Z,2013-12-07T07:46:03Z
538002989,LAKE SUCCESS,V7NO8,MHL,8702630,2012-01-01T01:35:41Z,2014-03-23T03:54:33Z
538002960,AMAGI,V7NH7,MHL,9170963,2012-01-01T08:55:43Z,2018-06-30T23:59:26Z
